order,Vp,numberOfTurn,turnHistory
"A1,A3,A0,A2",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_3': '11', 'agent_0': None, 'agent_2': '10'}], 'turn 1': [{'agent_1': '13', 'agent_3': '2', 'agent_0': None, 'agent_2': None}], 'turn 2': [{'agent_1': None, 'agent_3': None, 'agent_0': None, 'agent_2': None}]}"
"A1,A3,A2,A0",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_3': '11', 'agent_2': '10', 'agent_0': None}], 'turn 1': [{'agent_1': '13', 'agent_3': '2', 'agent_2': None, 'agent_0': None}], 'turn 2': [{'agent_1': None, 'agent_3': None, 'agent_2': None, 'agent_0': None}]}"
"A2,A0,A1,A3",0.16666666666666666,4,"{'turn 0': [{'agent_2': '1', 'agent_0': '14', 'agent_1': '13', 'agent_3': '11'}], 'turn 1': [{'agent_2': '10', 'agent_0': '46', 'agent_1': '15', 'agent_3': None}], 'turn 2': [{'agent_2': None, 'agent_0': '50', 'agent_1': None, 'agent_3': None}], 'turn 3': [{'agent_2': None, 'agent_0': None, 'agent_1': None, 'agent_3': None}]}"
"A2,A0,A3,A1",0.15384615384615385,3,"{'turn 0': [{'agent_2': '1', 'agent_0': '14', 'agent_3': '11', 'agent_1': '13'}], 'turn 1': [{'agent_2': '10', 'agent_0': '46', 'agent_3': '2', 'agent_1': None}], 'turn 2': [{'agent_2': None, 'agent_0': None, 'agent_3': None, 'agent_1': None}]}"
"A2,A1,A0,A3",0.15384615384615385,3,"{'turn 0': [{'agent_2': '1', 'agent_1': '13', 'agent_0': None, 'agent_3': '11'}], 'turn 1': [{'agent_2': '10', 'agent_1': '14', 'agent_0': '46', 'agent_3': '2'}], 'turn 2': [{'agent_2': None, 'agent_1': None, 'agent_0': None, 'agent_3': None}]}"
"A2,A1,A3,A0",0.16666666666666666,4,"{'turn 0': [{'agent_2': '1', 'agent_1': '13', 'agent_3': '11', 'agent_0': None}], 'turn 1': [{'agent_2': '10', 'agent_1': '14', 'agent_3': None, 'agent_0': '46'}], 'turn 2': [{'agent_2': None, 'agent_1': '15', 'agent_3': None, 'agent_0': '50'}], 'turn 3': [{'agent_2': None, 'agent_1': None, 'agent_3': None, 'agent_0': None}]}"
"A2,A3,A0,A1",0.16666666666666666,3,"{'turn 0': [{'agent_2': '1', 'agent_3': '11', 'agent_0': None, 'agent_1': '13'}], 'turn 1': [{'agent_2': '10', 'agent_3': '2', 'agent_0': None, 'agent_1': None}], 'turn 2': [{'agent_2': None, 'agent_3': None, 'agent_0': None, 'agent_1': None}]}"
"A2,A3,A1,A0",0.16666666666666666,3,"{'turn 0': [{'agent_2': '1', 'agent_3': '11', 'agent_1': '13', 'agent_0': None}], 'turn 1': [{'agent_2': '10', 'agent_3': '2', 'agent_1': None, 'agent_0': None}], 'turn 2': [{'agent_2': None, 'agent_3': None, 'agent_1': None, 'agent_0': None}]}"
"A3,A0,A1,A2",0.16666666666666666,4,"{'turn 0': [{'agent_3': '11', 'agent_0': '14', 'agent_1': '1', 'agent_2': '10'}], 'turn 1': [{'agent_3': '13', 'agent_0': '46', 'agent_1': '15', 'agent_2': None}], 'turn 2': [{'agent_3': None, 'agent_0': '50', 'agent_1': None, 'agent_2': None}], 'turn 3': [{'agent_3': None, 'agent_0': None, 'agent_1': None, 'agent_2': None}]}"
"A3,A0,A2,A1",0.16666666666666666,4,"{'turn 0': [{'agent_3': '11', 'agent_0': '14', 'agent_2': '1', 'agent_1': '13'}], 'turn 1': [{'agent_3': '2', 'agent_0': '46', 'agent_2': None, 'agent_1': '15'}], 'turn 2': [{'agent_3': None, 'agent_0': '50', 'agent_2': None, 'agent_1': None}], 'turn 3': [{'agent_3': None, 'agent_0': None, 'agent_2': None, 'agent_1': None}]}"
"A3,A1,A0,A2",0.15384615384615385,4,"{'turn 0': [{'agent_3': '11', 'agent_1': '1', 'agent_0': None, 'agent_2': '10'}], 'turn 1': [{'agent_3': '13', 'agent_1': '14', 'agent_0': '46', 'agent_2': None}], 'turn 2': [{'agent_3': '2', 'agent_1': None, 'agent_0': None, 'agent_2': None}], 'turn 3': [{'agent_3': None, 'agent_1': None, 'agent_0': None, 'agent_2': None}]}"
"A3,A1,A2,A0",0.15384615384615385,4,"{'turn 0': [{'agent_3': '11', 'agent_1': '1', 'agent_2': '10', 'agent_0': None}], 'turn 1': [{'agent_3': '13', 'agent_1': '14', 'agent_2': None, 'agent_0': '46'}], 'turn 2': [{'agent_3': '2', 'agent_1': None, 'agent_2': None, 'agent_0': None}], 'turn 3': [{'agent_3': None, 'agent_1': None, 'agent_2': None, 'agent_0': None}]}"
"A3,A2,A0,A1",0.16666666666666666,3,"{'turn 0': [{'agent_3': '11', 'agent_2': '1', 'agent_0': None, 'agent_1': '13'}], 'turn 1': [{'agent_3': '2', 'agent_2': '10', 'agent_0': None, 'agent_1': None}], 'turn 2': [{'agent_3': None, 'agent_2': None, 'agent_0': None, 'agent_1': None}]}"
"A3,A2,A1,A0",0.16666666666666666,3,"{'turn 0': [{'agent_3': '11', 'agent_2': '1', 'agent_1': '13', 'agent_0': None}], 'turn 1': [{'agent_3': '2', 'agent_2': '10', 'agent_1': None, 'agent_0': None}], 'turn 2': [{'agent_3': None, 'agent_2': None, 'agent_1': None, 'agent_0': None}]}"
