order,Vp,numberOfTurn,0,1,2,3
"A1,A3,A0,A2",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 36, 25]","['agent_1', True, {1: '11', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 17, 7]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 3, 23, 13]","['agent_3', True, {1: '1', 2: '12', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A1,A3,A2,A0",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
"A2,A0,A1,A3",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: None, 3: '17', 4: '39', 5: '44', 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '14', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
"A2,A0,A3,A1",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: None, 3: '17', 4: '39', 5: '44', 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '14', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
"A2,A1,A0,A3",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: None, 3: '17', 4: '39', 5: '44', 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '14', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
"A2,A1,A3,A0",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: None, 3: '17', 4: '39', 5: '44', 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A2,A3,A0,A1",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: None, 3: '17', 4: '39', 5: '44', 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A2,A3,A1,A0",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: None, 3: '17', 4: '39', 5: '44', 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A3,A0,A1,A2",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 3, 23, 13]","['agent_3', True, {1: '1', 2: '12', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A3,A0,A2,A1",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A3,A1,A0,A2",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 3, 23, 13]","['agent_3', True, {1: '1', 2: '12', 3: '14', 4: '2', 5: '3', 6: None}, 5, 42, 30]"
"A3,A1,A2,A0",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
"A3,A2,A0,A1",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
"A3,A2,A1,A0",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 36, 25]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 17, 7]","['agent_2', False, {1: '12', 2: '17', 3: '39', 4: '44', 5: None, 6: None}, 4, 23, 13]","['agent_3', True, {1: '1', 2: '13', 3: '2', 4: None, 5: '3', 6: None}, 4, 42, 30]"
