order,Vp,numberOfTurn,0,1,2,3,4
"A0,A2,A4,A1,A3",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: None, 3: '42', 4: '46', 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A2,A4,A3,A1",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A3,A1,A2,A4",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '14', 2: '42', 3: '46', 4: None, 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '13', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A3,A1,A4,A2",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '14', 2: '42', 3: '46', 4: None, 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '13', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A3,A2,A1,A4",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A3,A2,A4,A1",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A3,A4,A1,A2",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A3,A4,A2,A1",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A4,A1,A2,A3",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A4,A1,A3,A2",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A4,A2,A1,A3",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: None, 3: '42', 4: '46', 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A4,A2,A3,A1",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A4,A3,A1,A2",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A0,A4,A3,A2,A1",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A0,A2,A3,A4",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A0,A2,A4,A3",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A0,A3,A2,A4",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A0,A3,A4,A2",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A0,A4,A2,A3",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A0,A4,A3,A2",0.14285714285714285,5,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A2,A0,A3,A4",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A2,A0,A4,A3",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A2,A3,A0,A4",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A2,A3,A4,A0",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A2,A4,A0,A3",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A2,A4,A3,A0",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A3,A0,A2,A4",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 41, 32]","['agent_4', True, {1: '5', 2: None, 3: None, 4: None}, 1, 20, 12]"
"A1,A3,A0,A4,A2",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: None}, 2, 17, 9]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 20, 12]"
"A1,A3,A2,A0,A4",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: None}, 2, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 41, 32]","['agent_4', True, {1: '5', 2: None, 3: None, 4: None}, 1, 20, 12]"
"A1,A3,A2,A4,A0",0.14285714285714285,5,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '1', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A3,A4,A0,A2",0.15384615384615385,4,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: None}, 2, 17, 9]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None}, 1, 20, 12]"
"A1,A3,A4,A2,A0",0.14285714285714285,5,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '1', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A4,A0,A2,A3",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A4,A0,A3,A2",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A4,A2,A0,A3",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A4,A2,A3,A0",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A4,A3,A0,A2",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A1,A4,A3,A2,A0",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A2,A0,A1,A3,A4",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A2,A0,A1,A4,A3",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
"A2,A0,A3,A1,A4",0.15384615384615385,3,"['agent_0', True, {1: '10', 2: None, 3: None}, 1, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: None}, 1, 17, 9]","['agent_2', True, {1: '1', 2: '15', 3: None}, 2, 39, 31]","['agent_3', True, {1: '12', 2: '13', 3: None}, 2, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 20, 12]"
"A2,A0,A3,A4,A1",0.15384615384615385,3,"['agent_0', True, {1: '10', 2: None, 3: None}, 1, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: None}, 1, 17, 9]","['agent_2', True, {1: '1', 2: '15', 3: None}, 2, 39, 31]","['agent_3', True, {1: '12', 2: '13', 3: None}, 2, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 20, 12]"
"A2,A0,A4,A1,A3",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 39, 31]","['agent_1', False, {1: None, 2: None, 3: '42', 4: None}, 1, 17, 9]","['agent_2', True, {1: '1', 2: '15', 3: None, 4: None}, 2, 39, 31]","['agent_3', True, {1: '12', 2: '13', 3: None, 4: None}, 2, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 20, 12]"
"A2,A0,A4,A3,A1",0.15384615384615385,3,"['agent_0', True, {1: '10', 2: None, 3: None}, 1, 39, 31]","['agent_1', False, {1: None, 2: '42', 3: None}, 1, 17, 9]","['agent_2', True, {1: '1', 2: '15', 3: None}, 2, 39, 31]","['agent_3', True, {1: '12', 2: '13', 3: None}, 2, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 20, 12]"
"A2,A1,A0,A3,A4",0.14285714285714285,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_1', False, {1: '12', 2: None, 3: '42', 4: '46', 5: None}, 3, 17, 9]","['agent_2', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 39, 31]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None}, 3, 41, 32]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 20, 12]"
